STATUS_OK 07/08 13:51:56 SUM: 48  	[128, 183, 0, 0, 184, 0, 0, 110, 115, 48]
STATUS_OK 07/08 13:51:56 SUM: 98  	[136, 84, 0, 36, 128, 84, 0, 190, 0, 0, 85, 0, 91, 0, 92, 0, 98]
STATUS_OK 07/08 13:51:56 SUM: 185  	[128, 171, 27, 1, 185]
WRONG_SUM! 07/08 13:51:56 SUM: 147  	[136, 84, 0, 36, 128, 84, 0, 190, 0, 0, 85, 0, 91, 0, 92, 0, 187, 20, 10]
WRONG_SUM! 07/08 13:51:56 SUM: 255  	[137, 136, 49, 0, 71, 136, 209, 1, 255, 167, 136, 168, 248, 0, 216, 128, 183, 0, 0, 184, 0, 0, 174, 134, 1, 108, 232, 136]
STATUS_OK 07/08 13:51:56 SUM: 233  	[136, 84, 0, 36, 128, 84, 0, 190, 0, 0, 85, 0, 91, 0, 92, 0, 121, 0, 233]
STATUS_OK 07/08 13:51:56 SUM: 213  	[136, 84, 0, 36, 128, 84, 0, 190, 0, 0, 85, 0, 91, 0, 92, 0, 98, 140, 65, 247, 70, 128, 168, 249, 0, 213]
STATUS_OK 07/08 13:51:56 SUM: 171  	[128, 183, 0, 0, 184, 0, 0, 102, 0, 171]
STATUS_OK 07/08 13:51:57 SUM: 98  	[136, 84, 0, 36, 128, 84, 0, 190, 0, 0, 85, 0, 91, 0, 92, 0, 98]
WRONG_SUM! 07/08 13:51:57 SUM: 25  	[128, 100, 1, 65, 252, 68, 200, 83, 0, 127, 146, 168, 252, 0, 202, 200, 168, 252, 0, 148, 136, 84, 0, 36, 128, 84, 0, 190, 0, 0, 85, 0]
WRONG_SUM! 07/08 13:51:57 SUM: 248  	[91, 0, 92, 0, 98, 128, 183, 0, 0, 184, 0, 0, 17]
STATUS_OK 07/08 13:51:57 SUM: 167  	[136, 84, 0, 36, 128, 84, 0, 190, 0, 0, 85, 0, 91, 0, 92, 0, 98, 136, 49, 0, 71, 136, 209, 1, 255, 167]
STATUS_OK 07/08 13:51:57 SUM: 99  	[128, 175, 176, 1, 48, 166, 70, 0, 71, 0, 89, 0, 93, 0, 106, 58, 99]
WRONG_SUM! 07/08 13:51:57 SUM: 152  	[136, 84, 0, 36, 128, 84, 0, 190, 0, 0, 85, 0, 91, 0, 92, 0, 187, 15, 10]
WRONG_SUM! 07/08 13:51:57 SUM: 256  	[142]
STATUS_OK 07/08 13:51:57 SUM: 171  	[128, 183, 0, 0, 184, 0, 0, 102, 0, 171]
STATUS_OK 07/08 13:51:57 SUM: 98  	[136, 84, 0, 36, 128, 84, 0, 190, 0, 0, 85, 0, 91, 0, 92, 0, 98]
WRONG_SUM! 07/08 13:51:57 SUM: 256  	[128, 122, 0, 168, 254, 0, 172, 179, 1, 0]
STATUS_OK 07/08 13:51:57 SUM: 98  	[136, 84, 0, 36, 128, 84, 0, 190, 0, 0, 85, 0, 91, 0, 92, 0, 98]
STATUS_OK 07/08 13:51:57 SUM: 48  	[128, 183, 0, 0, 184, 0, 0, 110, 115, 48]
STATUS_OK 07/08 13:51:57 SUM: 98  	[136, 84, 0, 36, 128, 84, 0, 190, 0, 0, 85, 0, 91, 0, 92, 0, 98]
STATUS_OK 07/08 13:51:57 SUM: 185  	[128, 171, 27, 1, 185]
WRONG_SUM! 07/08 13:51:57 SUM: 256  	[136, 84, 0, 36, 128, 84, 0, 190, 0, 0, 85, 0, 91, 0, 92, 0, 98, 136, 49, 0, 71, 136, 209, 1, 255, 167, 136, 168, 248, 0, 216, 128]
WRONG_SUM! 07/08 13:51:57 SUM: 7  	[183, 0, 0, 184, 0, 0, 174, 135, 1, 108, 232, 135]
STATUS_OK 07/08 13:51:57 SUM: 233  	[136, 84, 0, 36, 128, 84, 0, 190, 0, 0, 85, 0, 91, 0, 92, 0, 121, 0, 233]
WRONG_SUM! 07/08 13:51:57 SUM: 139  	[140, 128, 245, 128, 65, 247, 70, 128, 168, 249, 0, 224, 128, 84, 0, 190, 0, 0, 85, 0, 91, 0, 92, 0, 98, 136, 84, 0, 36, 128, 245, 4]
WRONG_SUM! 07/08 13:51:57 SUM: 36  	[193, 3, 58, 0, 137, 128, 183, 0, 0, 184, 0, 0, 102, 0, 171]
STATUS_OK 07/08 13:51:58 SUM: 98  	[136, 84, 0, 36, 128, 84, 0, 190, 0, 0, 85, 0, 91, 0, 92, 0, 98]
WRONG_SUM! 07/08 13:51:58 SUM: 25  	[128, 100, 1, 65, 252, 68, 200, 83, 0, 127, 146, 168, 252, 0, 202, 200, 168, 252, 0, 148, 136, 84, 0, 36, 128, 84, 0, 190, 0, 0, 85, 0]
WRONG_SUM! 07/08 13:51:58 SUM: 248  	[91, 0, 92, 0, 98, 128, 183, 0, 0, 184, 0, 0, 17]
WRONG_SUM! 07/08 13:51:58 SUM: 240  	[136, 84, 0, 36, 128, 84, 0, 190, 0, 0, 85, 0, 91, 0, 92, 0, 98, 136, 49, 0, 71, 136, 209, 1, 255, 167, 128, 175, 176, 1, 48, 166]
WRONG_SUM! 07/08 13:51:58 SUM: 81  	[70, 0, 71, 0, 89, 0, 93, 0, 106, 58, 99, 136, 84, 0, 36, 128, 84, 0, 190, 0, 0, 85, 0, 91, 0, 92, 0, 187, 12, 10]
WRONG_SUM! 07/08 13:51:58 SUM: 256  	[145]
STATUS_OK 07/08 13:51:58 SUM: 171  	[128, 183, 0, 0, 184, 0, 0, 102, 0, 171]
STATUS_OK 07/08 13:51:58 SUM: 98  	[136, 84, 0, 36, 128, 84, 0, 190, 0, 0, 85, 0, 91, 0, 92, 0, 98]
STATUS_OK 07/08 13:51:58 SUM: 1  	[128, 122, 0, 168, 253, 0, 172, 179, 1, 1]
STATUS_OK 07/08 13:51:58 SUM: 98  	[136, 84, 0, 36, 128, 84, 0, 190, 0, 0, 85, 0, 91, 0, 92, 0, 98]
STATUS_OK 07/08 13:51:58 SUM: 48  	[128, 183, 0, 0, 184, 0, 0, 110, 115, 48]
STATUS_OK 07/08 13:51:58 SUM: 98  	[136, 84, 0, 36, 128, 84, 0, 190, 0, 0, 85, 0, 91, 0, 92, 0, 98]
STATUS_OK 07/08 13:51:58 SUM: 185  	[128, 171, 27, 1, 185]
WRONG_SUM! 07/08 13:51:58 SUM: 256  	[136, 84, 0, 36, 128, 84, 0, 190, 0, 0, 85, 0, 91, 0, 92, 0, 98, 136, 49, 0, 71, 136, 168, 248, 0, 216, 136, 209, 1, 255, 167, 128]
WRONG_SUM! 07/08 13:51:58 SUM: 7  	[183, 0, 0, 184, 0, 0, 174, 135, 1, 108, 232, 135]
STATUS_OK 07/08 13:51:58 SUM: 233  	[136, 84, 0, 36, 128, 84, 0, 190, 0, 0, 85, 0, 91, 0, 92, 0, 121, 0, 233]
STATUS_OK 07/08 13:51:58 SUM: 98  	[140, 65, 247, 70, 128, 168, 249, 0, 213, 136, 84, 0, 36, 128, 84, 0, 190, 0, 0, 85, 0, 91, 0, 92, 0, 98]
STATUS_OK 07/08 13:51:58 SUM: 171  	[128, 183, 0, 0, 184, 0, 0, 102, 0, 171]
STATUS_OK 07/08 13:51:59 SUM: 98  	[136, 84, 0, 36, 128, 84, 0, 190, 0, 0, 85, 0, 91, 0, 92, 0, 98]
WRONG_SUM! 07/08 13:51:59 SUM: 25  	[128, 100, 1, 65, 252, 68, 200, 83, 0, 127, 146, 168, 252, 0, 202, 200, 168, 252, 0, 148, 136, 84, 0, 36, 128, 84, 0, 190, 0, 0, 85, 0]
WRONG_SUM! 07/08 13:51:59 SUM: 248  	[91, 0, 92, 0, 98, 128, 183, 0, 0, 184, 0, 0, 17]
WRONG_SUM! 07/08 13:51:59 SUM: 240  	[136, 84, 0, 36, 128, 84, 0, 190, 0, 0, 85, 0, 91, 0, 92, 0, 98, 136, 49, 0, 71, 136, 209, 1, 255, 167, 128, 175, 176, 1, 48, 166]
