WRONG_SUM! 03/08 11:45:12 SUM: 199  	[136, 128, 71, 128, 49, 128, 71, 0, 57]
WRONG_SUM! 03/08 11:45:13 SUM: 245  	[128, 91, 0, 92, 0, 190, 0, 0, 11]
WRONG_SUM! 03/08 11:45:13 SUM: 146  	[136, 49, 13, 151, 63, 255, 84, 0, 168, 251, 0, 110, 128, 91, 0, 92, 0, 190, 0, 0, 85, 96, 121, 0, 183, 0, 0, 184, 0, 0, 110]
WRONG_SUM! 03/08 11:45:13 SUM: 245  	[128, 91, 0, 92, 0, 190, 0, 0, 11]
WRONG_SUM! 03/08 11:45:13 SUM: 146  	[128, 91, 0, 92, 0, 190, 0, 0, 85, 96, 121, 0, 183, 0, 0, 184, 0, 0, 110]
WRONG_SUM! 03/08 11:45:13 SUM: 245  	[128, 91, 0, 92, 0, 190, 0, 0, 11]
WRONG_SUM! 03/08 11:45:13 SUM: 146  	[128, 91, 0, 92, 0, 190, 0, 0, 85, 96, 121, 0, 183, 0, 0, 184, 0, 0, 110]
WRONG_SUM! 03/08 11:45:13 SUM: 245  	[136, 49, 1, 151, 63, 255, 84, 0, 168, 251, 0, 122, 128, 91, 0, 92, 0, 190, 0, 0, 11]
WRONG_SUM! 03/08 11:45:13 SUM: 146  	[136, 194, 2, 2, 53, 125, 128, 91, 0, 92, 0, 190, 0, 0, 85, 96, 121, 0, 183, 0, 0, 184, 0, 0, 110]
WRONG_SUM! 03/08 11:45:13 SUM: 245  	[128, 91, 0, 92, 0, 190, 0, 0, 11]
WRONG_SUM! 03/08 11:45:13 SUM: 146  	[128, 91, 0, 92, 0, 190, 0, 0, 85, 96, 121, 0, 183, 0, 0, 184, 0, 0, 110]
WRONG_SUM! 03/08 11:45:13 SUM: 157  	[128, 71, 0, 83, 0, 89, 96, 100, 0, 102, 0, 99]
WRONG_SUM! 03/08 11:45:14 SUM: 245  	[128, 91, 0, 92, 0, 190, 0, 0, 11]
WRONG_SUM! 03/08 11:45:14 SUM: 146  	[136, 49, 1, 151, 63, 255, 84, 0, 168, 251, 0, 122, 128, 91, 0, 92, 0, 190, 0, 0, 85, 96, 121, 0, 183, 0, 0, 184, 0, 0, 110]
WRONG_SUM! 03/08 11:45:14 SUM: 227  	[128, 105, 82, 108, 240, 110, 81, 168, 240, 0, 175, 69, 1, 29]
WRONG_SUM! 03/08 11:45:14 SUM: 245  	[128, 91, 0, 92, 0, 190, 0, 0, 11]
WRONG_SUM! 03/08 11:45:14 SUM: 146  	[128, 91, 0, 92, 0, 190, 0, 0, 85, 96, 121, 0, 183, 0, 0, 184, 0, 0, 110]
WRONG_SUM! 03/08 11:45:14 SUM: 186  	[128, 194, 2, 84, 34, 70]
WRONG_SUM! 03/08 11:45:14 SUM: 245  	[128, 91, 0, 92, 0, 190, 0, 0, 11]
WRONG_SUM! 03/08 11:45:14 SUM: 146  	[128, 91, 0, 92, 0, 190, 0, 0, 85, 96, 121, 0, 183, 0, 0, 184, 0, 0, 110]
WRONG_SUM! 03/08 11:45:14 SUM: 245  	[136, 49, 1, 151, 63, 255, 84, 0, 168, 251, 0, 122, 128, 91, 0, 92, 0, 190, 0, 0, 11]
WRONG_SUM! 03/08 11:45:14 SUM: 146  	[128, 91, 0, 92, 0, 190, 0, 0, 85, 96, 121, 0, 183, 0, 0, 184, 0, 0, 110]
WRONG_SUM! 03/08 11:45:14 SUM: 245  	[128, 91, 0, 92, 0, 190, 0, 0, 11]
WRONG_SUM! 03/08 11:45:14 SUM: 146  	[128, 91, 0, 92, 0, 190, 0, 0, 85, 96, 121, 0, 183, 0, 0, 184, 0, 0, 110]
WRONG_SUM! 03/08 11:45:14 SUM: 158  	[128, 71, 0, 83, 0, 89, 96, 100, 0, 102, 1, 98]
WRONG_SUM! 03/08 11:45:15 SUM: 245  	[128, 91, 0, 92, 0, 190, 0, 0, 11]
WRONG_SUM! 03/08 11:45:15 SUM: 146  	[136, 49, 1, 151, 63, 255, 84, 0, 168, 251, 0, 122, 128, 91, 0, 92, 0, 190, 0, 0, 85, 96, 121, 0, 183, 0, 0, 184, 0, 0, 110]
WRONG_SUM! 03/08 11:45:15 SUM: 227  	[128, 105, 82, 108, 240, 110, 81, 168, 240, 0, 175, 69, 1, 29]
WRONG_SUM! 03/08 11:45:15 SUM: 245  	[128, 91, 0, 92, 0, 190, 0, 0, 11]
